db_id,train_example
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: How many male clients are from the state of Massachusetts? male refers to sex = 'Male';
CREATED SQL: SELECT COUNT(T3.sex) FROM state AS T1 INNER JOIN district AS T2 ON T1.StateCode = T2.state_abbrev INNER JOIN client AS T3 ON T2.district_id = T3.district_id WHERE T1.state = 'Massachusetts' AND T3.sex = 'Male'
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: Lists the last name of all clients who made a PS-type complaint and were served by TOVA. PS-type complaint refers to type = 'PS'; served by refers to server;
CREATED SQL: SELECT t1.last FROM client AS T1 INNER JOIN callcenterlogs AS T2 ON T1.client_id = T2.`rand client` WHERE T2.type = 'PS' AND T2.server = 'TOVA'
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: How many clients under the age of 35 gave Eagle National Mortgage 1 star? age < 35; Eagle National Mortgage refers to Product = 'Eagle National Mortgage';
CREATED SQL: SELECT COUNT(T2.age) FROM reviews AS T1 INNER JOIN client AS T2 ON T1.district_id = T2.district_id WHERE T1.Product = 'Eagle National Mortgage' AND T1.Stars = 1 AND T2.age < 35
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: How many male clients born in the year 1977 were given priority 0 in their complaints? male refers to sex = 'Male';
CREATED SQL: SELECT COUNT(T1.sex) FROM client AS T1 INNER JOIN callcenterlogs AS T2 ON T1.client_id = T2.`rand client` WHERE T1.sex = 'Male' AND T2.priority = 0 AND T1.year = 1997
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: List by name all customers who provided consent for the tag Older American. name refers to first; provided consent refers to ""Consumer consent provided?"" not in ('N/A', null, 'empty');
CREATED SQL: SELECT T1.first, T1.middle, T1.last FROM client AS T1 INNER JOIN events AS T2 ON T1.client_id = T2.Client_ID WHERE T2.Tags = 'Older American' AND T2.`Consumer consent provided?` != 'N/A' AND T2.`Consumer consent provided?` IS NOT NULL AND T2.`Consumer consent provided?` != ''
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: What is the name of the state in which there have been the largest number of complaints with priority 0? largest number of complaints refers to MAX(COUNT(""Complaint ID"") WHERE priority = 0);
CREATED SQL: SELECT T2.state FROM callcenterlogs AS T1 INNER JOIN client AS T2 ON T1.`rand client` = T2.client_id INNER JOIN district AS T3 ON T2.district_id = T3.district_id INNER JOIN state AS T4 ON T3.state_abbrev = T4.StateCode WHERE T1.priority = 0 GROUP BY T2.state ORDER BY COUNT(T2.state) DESC LIMIT 1
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: How many complaints made by women and served after 3 pm received a timely response from the company? women refers to sex = 'Female'; served after 3 pm refers to ser_time BETWEEN '15:00:01' AND '23:59:59'; received a timely response refers to ""Timely response?"" = 'Yes';
CREATED SQL: SELECT COUNT(T1.`Complaint ID`) FROM callcenterlogs AS T1 INNER JOIN client AS T2 ON T1.`rand client` = T2.client_id INNER JOIN events AS T3 ON T1.`Complaint ID` = T3.`Complaint ID` WHERE T2.sex = 'Female' AND T1.ser_start BETWEEN '15:00:01' AND '23:59:59' AND T3.`Timely response?` = 'Yes'
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: How many complaints were served in 5 minutes or less by DORIT and responded to the customer with an explanation, were made by phone? served in 5 minutes or less refers to ser_time < '00:05:00'; DORIT refers to server = 'DORIT'; responded with an explanation refers to ""Company response to consumer"" = 'Closed with explanation'; made by refers to ""Submitted via"";
CREATED SQL: SELECT COUNT(T1.`Complaint ID`) FROM callcenterlogs AS T1 INNER JOIN events AS T2 ON T1.`Complaint ID` = T2.`Complaint ID` WHERE T1.ser_time < '00:05:00' AND T1.server = 'DORIT' AND T2.`Submitted via` = 'Phone' AND T2.`Company response to consumer` = 'Closed with explanation'
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: How many clients with the last name Alvarado are from Maryland? The abbreviation of Maryland is 'MD';
CREATED SQL: SELECT COUNT(T2.client_id) FROM district AS T1 INNER JOIN client AS T2 ON T1.district_id = T2.district_id INNER JOIN state AS T3 ON T1.state_abbrev = T3.StateCode WHERE T2.last = 'Alvarado' AND T2.state = 'MD'
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: How many reviews by people between 30 and 50 years include the word 'great'? between 30 and 50 years refers to age BETWEEN 30 AND 50; include the word great refers to Review like '%Great%';
CREATED SQL: SELECT COUNT(T1.Reviews) FROM reviews AS T1 INNER JOIN client AS T2 ON T1.district_id = T2.district_id WHERE T2.age BETWEEN 30 AND 50 AND T1.Reviews LIKE '%great%'
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: What is the full address of the customers who, having received a timely response from the company, have dispute about that response? full address = address_1, address_2; received a timely response refers to Timely response? = 'Yes'; have dispute refers to ""Consumer disputed?"" = 'Yes';
CREATED SQL: SELECT T1.address_1, T1.address_2 FROM client AS T1 INNER JOIN events AS T2 ON T1.client_id = T2.Client_ID WHERE T2.`Timely response?` = 'Yes' AND T2.`Consumer disputed?` = 'Yes'
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: How many complaints from female clients born in the year 2000 were not sent through the web? female refers to sex = 'Female'; sent through refers to ""Submitted via""; not sent through web refers to ""Submitted via"" ! = 'Web';
CREATED SQL: SELECT COUNT(T2.`Submitted via`) FROM client AS T1 INNER JOIN events AS T2 ON T1.client_id = T2.Client_ID WHERE T1.sex = 'Female' AND T1.year = 2000 AND T2.`Submitted via` != 'Web'
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: List all the complaints narratives made by the customer named Brenda and last name Mayer. complaints narratives refers to ""Consumer complaint narrative"";
CREATED SQL: SELECT T2.`Consumer complaint narrative` FROM client AS T1 INNER JOIN events AS T2 ON T1.client_id = T2.Client_ID WHERE T1.first = 'Brenda' AND T1.last = 'Mayer'
END OF QUESTION"
retail_complains,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE state (
StateCode text,
State text,
Region text,
PRIMARY KEY (StateCode),
);
CREATE TABLE callcenterlogs (
Date received date,
Complaint ID text,
rand client text,
phonefinal text,
vru+line text,
call_id integer,
priority integer,
type text,
outcome text,
server text,
ser_start text,
ser_exit text,
ser_time text,
PRIMARY KEY (Complaint ID),
FOREIGN KEY (rand client) REFERENCES client(client_id),
);
CREATE TABLE client (
client_id text,
sex text,
day integer,
month integer,
year integer,
age integer,
social text,
first text,
middle text,
last text,
phone text,
email text,
address_1 text,
address_2 text,
city text,
state text,
zipcode integer,
district_id integer,
PRIMARY KEY (client_id),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
CREATE TABLE district (
district_id integer,
city text,
state_abbrev text,
division text,
PRIMARY KEY (district_id),
FOREIGN KEY (state_abbrev) REFERENCES state(StateCode),
);
CREATE TABLE events (
Date received date,
Product text,
Sub-product text,
Issue text,
Sub-issue text,
Consumer complaint narrative text,
Tags text,
Consumer consent provided? text,
Submitted via text,
Date sent to company text,
Company response to consumer text,
Timely response? text,
Consumer disputed? text,
Complaint ID text,
Client_ID text,
FOREIGN KEY (Complaint ID) REFERENCES callcenterlogs(Complaint ID),
FOREIGN KEY (Client_ID) REFERENCES client(client_id),
);
CREATE TABLE reviews (
Date date,
Stars integer,
Reviews text,
Product text,
district_id integer,
PRIMARY KEY (Date),
FOREIGN KEY (district_id) REFERENCES district(district_id),
);
---------------------
QUESTION: How many complaints from customers with a gmail.com email were received by the company in February 2017? gmail.com email refers to email like '%gmail.com'; in February 2017 refers to ""Date received"" BETWEEN '2017-01-02' AND '2017-02-28';
CREATED SQL: SELECT COUNT(T1.email) FROM client AS T1 INNER JOIN callcenterlogs AS T2 ON T1.client_id = T2.`rand client` WHERE (T2.`Date received` LIKE '2017-02%' OR T2.`Date received` LIKE '2017-01%') AND T1.email LIKE '%@gmail.com'
END OF QUESTION"
